,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1968,Hunters Point,40.743414090073536,-73.95386782130745,Newton Creek,40.73904943944441,-73.9550933988367,Other Great Outdoors
1969,Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Alcove,40.74592873256032,-73.91526311066848,American Restaurant
1970,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Red Wing,40.74334957169438,-73.91767580991373,Shoe Store
1971,Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Lowery Bar & Kitchen,40.74513785566644,-73.92103557866984,Gastropub
1972,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Turkiyem Market,40.7465473689585,-73.91725749908898,Grocery Store
1973,Sunnyside Gardens,40.74565180608076,-73.91819286431682,P.J. Horgan's,40.74615721120241,-73.91520240536425,Bar
1974,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sotto Le Stelle,40.74342434001502,-73.92016520467037,Pizza Place
1975,Sunnyside Gardens,40.74565180608076,-73.91819286431682,El Buen Sabor,40.74399206130697,-73.91906286881425,Coffee Shop
1976,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sunnyside Farmers' Market,40.7470331793061,-73.92159837852411,Farmers Market
1977,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Saffron Garden,40.74655397129589,-73.9177381667934,Indian Restaurant
1978,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Brookside Market,40.74355150605385,-73.92073322412378,Coffee Shop
1979,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Go Natural Health Food,40.74388833369227,-73.91978774148618,Health Food Store
1980,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Lotus Nails and Spa,40.74354021569653,-73.91951214632697,Spa
1981,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Quaint,40.74647286639148,-73.91767918860752,American Restaurant
1982,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Ida's Nearabout,40.74378534880446,-73.92083270928791,Bar
1983,Sunnyside Gardens,40.74565180608076,-73.91819286431682,FUYU Ramen,40.74320742498833,-73.9180803547487,Ramen Restaurant
1984,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Stray Vintage & More,40.746328918532434,-73.91573662382098,Thrift / Vintage Store
1985,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Mangal Kebab,40.74278210458195,-73.91800428278253,Turkish Restaurant
1986,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Paris Baguette,40.742535689872454,-73.91887849700034,Bakery
1987,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Aubergine Cafe,40.74601599478258,-73.91423572717216,Café
1988,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Oki Japanese Restaurant,40.743311795775135,-73.91904142185976,Japanese Restaurant
1989,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Souk El Shater,40.74360543442258,-73.92125264644532,Middle Eastern Restaurant
1990,Sunnyside Gardens,40.74565180608076,-73.91819286431682,TJ Asian Bistro,40.74611809436236,-73.91356787711904,Sushi Restaurant
1991,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sik Gaek,40.743321709056595,-73.9153360823082,Korean Restaurant
1992,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Takesushi,40.74409055369966,-73.92235338862658,Sushi Restaurant
1993,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Skillman Famous Pizza and Coffee Shop,40.746498118853864,-73.917800821402,Pizza Place
1994,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Tito Rad's Grill & Restaurant,40.74247745309511,-73.9155837893486,Filipino Restaurant
1995,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Parrot Coffee Grocery,40.74336100049335,-73.91881139535566,Deli / Bodega
1996,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Rite Aid,40.7441364,-73.9142342,Pharmacy
1997,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Uncle Jimmy's Pizzeria,40.74594634359029,-73.9152886509224,Pizza Place
1998,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Firefly,40.74492358372547,-73.91883017573483,Bistro
1999,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Dumplings & Things,40.74239519326835,-73.91884509186804,Asian Restaurant
2000,Sunnyside Gardens,40.74565180608076,-73.91819286431682,GameStop,40.74329390987823,-73.91695752898404,Video Game Store
2001,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Bliss 46 Bistro,40.74357871442717,-73.9187284691017,French Restaurant
2002,Sunnyside Gardens,40.74565180608076,-73.91819286431682,dawa's,40.74596325064728,-73.9126985292164,Himalayan Restaurant
2003,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Fresh n' Save,40.74280944997657,-73.91865120240696,Grocery Store
2004,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Bar 43,40.74495916106422,-73.92126321423993,Sports Bar
2005,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Met Food Sunnyside,40.745190041014645,-73.91989298683805,Grocery Store
2006,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Taiyo Foods Japanese Grocery Store,40.74312936784708,-73.92068404879855,Grocery Store
2007,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Dave's Bagels & Grill,40.74321489149383,-73.92084153510245,Bagel Shop
2008,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Claret,40.746531391303755,-73.91797277061109,Wine Bar
2009,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Riko,40.74230184052353,-73.91888718829112,Peruvian Restaurant
2010,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Maggie Mae's Bar,40.7439736943093,-73.92288594097063,Bar
2011,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Côté Soleil,40.7460599003281,-73.9139286188667,French Restaurant
2012,Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Butcher Block,40.74419701173932,-73.9233575253592,Grocery Store
2013,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Karma Nails & Spa,40.74367180371735,-73.92202011556908,Nail Salon
2014,Sunnyside Gardens,40.74565180608076,-73.91819286431682,I Am Thai Restaurant,40.7445497963552,-73.91519565611055,Thai Restaurant
2015,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Phyzique,40.743958084836216,-73.91469730212799,Gym
2016,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Golden Wok,40.745251205698786,-73.92144996734304,Chinese Restaurant
2017,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Rite Aid,40.7422231,-73.9184868,Pharmacy
2018,Sunnyside Gardens,40.74565180608076,-73.91819286431682,TRI Mexican Tacos,40.74261403881454,-73.9174134346796,Food Truck
2019,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Pelicana Chicken,40.74262038244363,-73.91775021791346,Korean Restaurant
2020,Sunnyside Gardens,40.74565180608076,-73.91819286431682,McGuiness's Bar,40.743356531167535,-73.91964702826894,Bar
2021,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sunnyside Arch,40.74383034531059,-73.91973585873666,Sculpture Garden
2022,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Ariyoshi Japanese Restaurant,40.74391412155101,-73.92296947797091,Japanese Restaurant
2023,Sunnyside Gardens,40.74565180608076,-73.91819286431682,El Rey Del Taco,40.74444870049302,-73.91529852693677,Mexican Restaurant
2024,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Green Valley Supermarket,40.74161917392901,-73.92061126149144,Supermarket
2025,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Turkish Grill,40.74365685946412,-73.92219657184725,Turkish Restaurant
2026,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Alpha Donuts,40.743078651255026,-73.91898104237652,Donut Shop
2027,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Thai Diva Cuisine,40.74145191465704,-73.91904537430251,Thai Restaurant
2028,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Brothers Cafe,40.745587833636655,-73.92394252308497,Diner
2029,Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Copper Kettle Bar & Restaurant,40.745980916018375,-73.91342705080986,American Restaurant
2030,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Cafe 52,40.74418386483969,-73.91264210195348,Latin American Restaurant
2031,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Romanian Garden,40.74515473535058,-73.92079312766995,Romanian Restaurant
2032,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Wespawpets,40.7436583442741,-73.92027106947049,Pet Store
2033,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Taco Rey De Oro,40.74427343747744,-73.91294681263577,Food Truck
2034,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Doma,40.7441709860382,-73.92319233354881,Korean Restaurant
2035,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Los Verdes,40.742389206492945,-73.91797032507093,Burger Joint
2036,Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Globe,40.74612787461767,-73.91483617854912,Bar
2037,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Starbucks,40.7434386661004,-73.91833037137985,Coffee Shop
2038,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Chihuahua Mexican Restaurant & Cantina,40.7425291338463,-73.91788896731998,Mexican Restaurant
2039,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sanger Hall,40.74614689541117,-73.91533073996835,Bar
2040,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Tibetan Dumpling Cafe,40.74276036790294,-73.91557564847503,Asian Restaurant
2041,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Jin brothers wine and liquor,40.74603628175896,-73.91326058884445,Liquor Store
2042,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Lou Lodati Playground,40.747159192461886,-73.92229904390388,Playground
2043,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Los Pollos Limenos,40.741442828033406,-73.91900451214725,Peruvian Restaurant
2044,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Chase Bank,40.7434011,-73.9171407,Bank
2045,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Lou Lodati Park - Dog Run,40.74729049955453,-73.92167042179965,Dog Run
2046,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Duane Reade,40.7432368,-73.9164924,Pharmacy
2047,Sunnyside Gardens,40.74565180608076,-73.91819286431682,P.C. Richard & Son,40.74230418659888,-73.91492651669695,Electronics Store
2048,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Arriba Arriba,40.743944128668446,-73.92358870777154,Mexican Restaurant
2049,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Esan Thai,40.74603248373461,-73.91267436518191,Thai Restaurant
2050,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Fresh N Save,40.74595504742127,-73.91371671524583,Supermarket
2051,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Jack's Ale House,40.74709162440831,-73.92374198032911,Sports Bar
2052,Sunnyside Gardens,40.74565180608076,-73.91819286431682,SUBWAY,40.74331876925338,-73.91406834125519,Sandwich Place
2053,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Flynn's Garden Inn,40.74648161864806,-73.91771949633939,Pub
2054,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Rite Aid,40.74299644882842,-73.91817125755038,Supplement Shop
2055,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Boston Market,40.743081413495645,-73.91467908028062,American Restaurant
2056,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Chase Bank,40.7428498,-73.9183263,Bank
2057,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Paddy Duggans,40.742821400850495,-73.91763283740352,Bar
2058,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Kabayan Authentic Filipino Cuisine,40.74248287170926,-73.91548224749289,Filipino Restaurant
2059,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Lincoln Ave Deli,40.744181705688234,-73.91273848802891,Deli / Bodega
2060,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Spin City Cafe Billiards,40.74401504279056,-73.91487677053047,Pool Hall
2061,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Dog Run on Skillman,40.74720124456131,-73.91908982676807,Dog Run
2062,Sunnyside Gardens,40.74565180608076,-73.91819286431682,The Skillman,40.746584,-73.917893,Pub
2063,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Payag Filipino Restaurant,40.74412689054018,-73.91272002581037,Filipino Restaurant
2064,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sunnyside Food Mart,40.743264128704055,-73.91784322655083,Convenience Store
2065,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Torsney Playground,40.74701852944006,-73.9211278867239,Park
2066,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Secrets Gentlemen's Club,40.74249939068544,-73.91540366507394,Strip Club
2067,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Skillman Park,40.7471370511983,-73.92179383971141,Athletics & Sports
2068,Sunnyside Gardens,40.74565180608076,-73.91819286431682,Clean Rite Center,40.74351484745073,-73.91424618265849,Laundry Service
2069,Blissville,40.73725071694497,-73.93244235260178,Bantry Bay Publick House,40.73566934760189,-73.93478031695868,Bar
2070,Blissville,40.73725071694497,-73.93244235260178,Westside Skate & Stick,40.7415305,-73.93369419999999,Sporting Goods Shop
2071,Blissville,40.73725071694497,-73.93244235260178,City Ice Pavilion,40.741564714892434,-73.93332616424956,Skating Rink
2072,Blissville,40.73725071694497,-73.93244235260178,Tropical Restaurant,40.737414061585,-73.9296089614148,Restaurant
2073,Blissville,40.73725071694497,-73.93244235260178,Dunkin',40.736764700347265,-73.93218800057116,Café
2074,Blissville,40.73725071694497,-73.93244235260178,Penske Truck Rental,40.73517902801413,-73.93617583068851,Rental Service
2075,Blissville,40.73725071694497,-73.93244235260178,Forever 21,40.73919276192915,-73.93053569619278,Clothing Store
2076,Blissville,40.73725071694497,-73.93244235260178,Holiday Inn Express,40.736919183333335,-73.92836053333333,Hotel
2077,Blissville,40.73725071694497,-73.93244235260178,Dunkin',40.73870737549902,-73.93435676217604,Donut Shop
2078,Blissville,40.73725071694497,-73.93244235260178,Long Island Expressway at Exit 15,40.73765232297264,-73.9350012819927,Intersection
2079,Blissville,40.73725071694497,-73.93244235260178,Silvercup East -Stage G,40.73717694538516,-73.93516982558431,Movie Theater
2080,Blissville,40.73725071694497,-73.93244235260178,Aponte Deli Grocery,40.73738633547079,-73.92956459450187,Deli / Bodega
2081,Blissville,40.73725071694497,-73.93244235260178,Best Western City View Inn,40.736216235156114,-73.9342198360141,Hotel
2082,Blissville,40.73725071694497,-73.93244235260178,Thai Tree,40.73787644414162,-73.92934083938599,Thai Restaurant
2083,Blissville,40.73725071694497,-73.93244235260178,MTA - B24 Bus Stop (Van Dam),40.73516076902112,-73.93745783868609,Bus Station
2084,Blissville,40.73725071694497,-73.93244235260178,TEC Systems Cafeteria,40.74150935127653,-73.93119101517529,Cafeteria
2085,Blissville,40.73725071694497,-73.93244235260178,Red Roof Inn Queens,40.736661794994724,-73.92811379427191,Hotel
2086,Roxbury,40.56737588957032,-73.89213760232822,"Roxbury, NY",40.56678816086579,-73.89171460511535,Neighborhood
2087,Roxbury,40.56737588957032,-73.89213760232822,Roxbury Sugar Shack,40.566425,-73.891848,Fast Food Restaurant
2088,Roxbury,40.56737588957032,-73.89213760232822,the Hibernian,40.566233,-73.891875,Irish Pub
2089,Roxbury,40.56737588957032,-73.89213760232822,Roxbury Beach,40.56762603003562,-73.89277397361829,Beach
2090,Roxbury,40.56737588957032,-73.89213760232822,Roxbury Av,40.56747635502758,-73.89143287212947,Trail
2091,Roxbury,40.56737588957032,-73.89213760232822,Crab Apple,40.56773276323726,-73.89356075233904,Beach
2092,Roxbury,40.56737588957032,-73.89213760232822,Roxbury Baseball Field,40.566035800270136,-73.89248173014046,Baseball Field
2093,Roxbury,40.56737588957032,-73.89213760232822,Sugar Shack,40.566275192268684,-73.89189834423797,Pizza Place
2094,Roxbury,40.56737588957032,-73.89213760232822,Kate's Market Place,40.56679100109039,-73.8923634331201,Deli / Bodega
2095,Middle Village,40.716414511158185,-73.88114319200604,Juniper Valley Park Playground South,40.7185041980999,-73.88265227890128,Playground
2096,Middle Village,40.716414511158185,-73.88114319200604,Juniper Valley Park,40.720280675623634,-73.88125841625703,Park
2097,Middle Village,40.716414511158185,-73.88114319200604,Villa Erasmo,40.71676090772257,-73.88622079180654,Italian Restaurant
2098,Middle Village,40.716414511158185,-73.88114319200604,Ralph's Famous Italian Ices,40.712856,-73.879132,Dessert Shop
2099,Middle Village,40.716414511158185,-73.88114319200604,Carlo's Pizzeria,40.712853,-73.878169,Pizza Place
2100,Middle Village,40.716414511158185,-73.88114319200604,Pat's Sports Bar,40.712880334857445,-73.87875974178314,Sports Bar
2101,Middle Village,40.716414511158185,-73.88114319200604,Toyo,40.712611,-73.878948,Sushi Restaurant
2102,Middle Village,40.716414511158185,-73.88114319200604,Las Tias Cafe Bakery,40.712880896825084,-73.87826234966988,Bakery
2103,Middle Village,40.716414511158185,-73.88114319200604,Rico's Chicken,40.713009,-73.877336,South American Restaurant
2104,Middle Village,40.716414511158185,-73.88114319200604,Baskin-Robbins,40.71461387257997,-73.88279730832807,Ice Cream Shop
